analysis_model_id,analysis_model_label,text_id,passage_id,condition,author_id,author_name,work_id,work_title,split,qc_status,qc_flags,word_count_feature,sentence_count_feature,paragraph_count_feature,mean_sentence_words,median_sentence_words,std_sentence_words,short_sentence_ratio,long_sentence_ratio,punctuation_per_1000w,comma_per_1000w,semicolon_per_1000w,colon_per_1000w,dash_per_1000w,question_per_1000w,exclamation_per_1000w,quote_mark_per_1000w,apostrophe_per_1000w,ellipsis_per_1000w,type_token_ratio,root_type_token_ratio,hapax_ratio,avg_word_length,long_word_ratio,short_word_ratio,contraction_per_1000w,archaic_marker_per_1000w,abstract_suffix_per_1000w,dialogue_marker_per_1000w,fw_the_per_1000w,fw_and_per_1000w,fw_of_per_1000w,fw_to_per_1000w,fw_a_per_1000w,fw_in_per_1000w,fw_that_per_1000w,fw_it_per_1000w,fw_is_per_1000w,fw_was_per_1000w,fw_i_per_1000w,fw_for_per_1000w,fw_with_per_1000w,fw_as_per_1000w,fw_his_per_1000w,fw_he_per_1000w,fw_be_per_1000w,fw_not_per_1000w,fw_by_per_1000w,fw_but_per_1000w,fw_had_per_1000w,fw_you_per_1000w,fw_at_per_1000w,fw_on_per_1000w,fw_her_per_1000w,fw_which_per_1000w,fw_have_per_1000w,fw_or_per_1000w,fw_from_per_1000w,fw_this_per_1000w,fw_my_per_1000w,fw_me_per_1000w,fw_all_per_1000w,fw_so_per_1000w,fw_were_per_1000w,fw_they_per_1000w,fw_him_per_1000w,fw_she_per_1000w,fw_there_per_1000w,fw_no_per_1000w,fw_one_per_1000w,fw_their_per_1000w,fw_we_per_1000w,fw_what_per_1000w,fw_if_per_1000w,fw_would_per_1000w,fw_when_per_1000w,fw_who_per_1000w,fw_will_per_1000w,fw_more_per_1000w,fw_an_per_1000w,fw_do_per_1000w,fw_are_per_1000w,fw_than_per_1000w,fw_could_per_1000w,fw_them_per_1000w,fw_been_per_1000w,char3__space_th,char3_the,char3_he_space_,char3__space_an,char3_nd_space_,char3_and,char3_ed_space_,char3__space_to,char3__space_of,char3_ing,char3_of_space_,char3_to_space_,char3__space_he,char3_ng_space_,char3__space_in,char3_at_space_,char3_er_space_,char3__space_ha,char3__space_i_space_,char3_as_space_,char3__space_a_space_,char3_her,char3_comma_space_a,char3__space_be,char3__space_wa,char3_d_space_t,char3_in_space_,char3_is_space_,char3_re_space_,char3_hat,char3_e_space_t,char3__space_co,char3__space_wh,char3_tha,char3__space_it,char3__space_hi,char3_you,char3_e_space_a,char3_e_space_w,char3_was,char3__space_yo,char3__space_no,char3_en_space_,char3_n_space_t,char3_on_space_,char3_e_space_s,char3__space_wi,char3_t_space_t,char3_ere,char3_ut_space_,char3_ecomma_space_,char3_it_space_,char3_his,char3_ver,char3_for,char3__space_sh,char3__space_fo,char3_or_space_,char3_ly_space_,char3_ent,char3_me_space_,char3__space_on,char3_e_space_o,char3__space_re,char3__space_we,char3__space_so,char3_ll_space_,char3__space_me,char3_t_space_i,char3_d_space_a,char3_thi,char3_ad_space_,char3_ld_space_,char3_s_space_a,char3_th_space_,char3_s_space_t,char3_all,char3__space_ma,char3_ion,char3_ve_space_,char3_e_space_h,char3_ith,char3__space_sa,char3_e_space_i,char3_an_space_,char3_ter,char3_st_space_,char3_ou_space_,char3_e_space_m,char3_f_space_t,char3_scomma_space_,char3_wit,char3_d_space_h,char3_not,char3__space_do,char3_had,char3__space_as,char3_oul,char3_ght,char3_t_space_a,char3__space_al,char3_es_space_,char3_ot_space_,char3_s_space_o,char3_uld,char3_le_space_,char3_t_space_w,char3__space_wo,char3_d_space_i,char3__space_mo,char3_e_space_c,char3_ch_space_,char3__space_my,char3_eve,char3_she,char3__space_se,char3_t_space_h,char3_hin,char3__space_bu,char3_t_space_o
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_011,AUSTEN_EMMA_011,original,austen,Jane Austen,emma,Emma,train,pass,,553,21,8,26.333333,25,19.20896,0.285714,0.285714,179.023508,88.607595,16.274864,3.616637,19.891501,0.0,1.808318,10.84991,10.84991,0.0,0.533454,12.544676,0.406872,4.665461,0.133816,0.423146,10.84991,0.0,37.974684,10.84991,47.016275,39.783002,32.549729,37.974684,19.891501,18.083183,5.424955,1.808318,9.041591,10.84991,0.0,5.424955,7.233273,14.466546,1.808318,14.466546,5.424955,9.041591,3.616637,1.808318,27.124774,0.0,7.233273,0.0,16.274864,3.616637,5.424955,10.84991,1.808318,1.808318,0.0,0.0,3.616637,14.466546,1.808318,1.808318,5.424955,9.041591,3.616637,0.0,1.808318,3.616637,0.0,5.424955,0.0,1.808318,1.808318,3.616637,0.0,1.808318,3.616637,1.808318,1.808318,1.808318,3.616637,0.0,10.84991,12.149533,12.772586,12.149533,8.722741,6.853583,7.476636,5.607477,7.476636,5.919003,4.984424,5.29595,7.165109,4.984424,5.29595,5.919003,3.115265,6.23053,7.476636,0.0,4.049844,3.426791,7.165109,3.115265,4.984424,2.180685,4.049844,3.426791,2.180685,3.115265,1.869159,1.869159,3.426791,3.115265,1.246106,0.623053,3.426791,0.311526,2.180685,1.869159,1.869159,0.311526,2.492212,2.803738,1.246106,4.049844,1.557632,1.869159,0.934579,2.803738,1.246106,3.426791,0.311526,0.934579,3.738318,2.803738,2.180685,1.869159,2.803738,3.426791,1.557632,2.180685,0.623053,1.246106,2.803738,1.557632,3.738318,1.557632,1.557632,1.246106,1.869159,0.623053,4.984424,1.246106,0.934579,1.557632,0.934579,1.869159,1.557632,3.426791,1.246106,4.361371,3.426791,0.623053,0.934579,1.869159,1.869159,2.180685,0.0,2.803738,0.934579,2.803738,2.180685,0.934579,2.803738,0.623053,4.672897,2.492212,0.934579,1.557632,0.934579,1.557632,1.869159,1.557632,2.180685,0.934579,1.246106,0.0,1.246106,0.934579,0.934579,2.180685,1.557632,0.0,1.557632,2.180685,1.869159,1.246106,0.623053,0.623053,0.623053
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_012,AUSTEN_EMMA_012,original,austen,Jane Austen,emma,Emma,train,pass,,566,33,10,17.151515,13,13.713787,0.424242,0.060606,206.713781,72.438163,17.667845,1.766784,15.90106,7.067138,3.533569,38.869258,5.300353,0.0,0.4947,11.769278,0.349823,4.314488,0.107774,0.462898,5.300353,0.0,28.268551,38.869258,49.469965,33.568905,38.869258,28.268551,17.667845,5.300353,12.367491,14.134276,8.833922,26.501767,14.134276,3.533569,3.533569,5.300353,7.067138,28.268551,7.067138,7.067138,1.766784,8.833922,10.600707,8.833922,12.367491,5.300353,10.600707,1.766784,7.067138,1.766784,1.766784,5.300353,5.300353,10.600707,10.600707,3.533569,7.067138,3.533569,5.300353,1.766784,8.833922,7.067138,0.0,1.766784,0.0,1.766784,5.300353,5.300353,1.766784,0.0,0.0,0.0,3.533569,0.0,0.0,0.0,3.533569,3.533569,5.300353,15.750563,13.500482,14.464802,6.428801,5.464481,6.107361,4.821601,5.785921,7.714561,5.143041,7.071681,5.464481,7.714561,4.821601,3.535841,4.821601,4.500161,4.500161,1.6072,4.821601,2.89296,6.107361,2.89296,4.821601,5.785921,3.214401,1.28576,3.214401,4.821601,2.57152,3.857281,3.535841,1.92864,2.25008,2.25008,3.214401,2.57152,3.535841,3.535841,4.821601,2.57152,3.857281,2.89296,0.64288,3.214401,2.57152,0.64288,3.535841,5.464481,2.25008,1.92864,1.92864,2.25008,3.857281,2.89296,1.28576,1.6072,0.96432,4.178721,1.6072,1.92864,1.28576,1.92864,0.96432,2.25008,1.6072,1.92864,2.25008,0.64288,0.64288,1.92864,2.25008,2.25008,1.92864,0.96432,0.64288,3.214401,0.96432,3.535841,2.89296,2.57152,0.64288,1.92864,0.96432,1.92864,0.96432,3.535841,1.6072,0.64288,2.89296,3.535841,0.64288,2.57152,2.25008,0.0,1.92864,1.6072,1.92864,0.0,1.6072,3.857281,1.6072,1.6072,1.6072,1.92864,0.96432,2.57152,0.96432,0.96432,1.28576,2.25008,1.28576,0.96432,2.25008,0.32144,1.92864,2.25008,1.6072,1.28576,1.6072
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_013,AUSTEN_EMMA_013,original,austen,Jane Austen,emma,Emma,train,pass,,563,47,17,11.978723,6,15.795891,0.638298,0.06383,230.905861,56.838366,10.657194,0.0,15.98579,7.104796,3.552398,62.166963,8.880995,0.0,0.449378,10.662679,0.28952,4.145648,0.095915,0.493783,8.880995,1.776199,19.538188,62.166963,30.195382,23.090586,28.419183,24.866785,8.880995,12.433393,24.866785,19.538188,17.761989,12.433393,37.300178,5.328597,7.104796,3.552398,3.552398,12.433393,14.209591,17.761989,1.776199,10.657194,5.328597,21.314387,5.328597,5.328597,8.880995,3.552398,0.0,7.104796,3.552398,5.328597,0.0,7.104796,0.0,12.433393,1.776199,0.0,0.0,3.552398,3.552398,0.0,1.776199,1.776199,7.104796,7.104796,3.552398,3.552398,0.0,5.328597,0.0,5.328597,8.880995,12.433393,7.104796,5.328597,1.776199,1.776199,1.776199,14.622798,9.305417,8.308408,7.311399,6.31439,5.317381,2.991027,5.649718,5.317381,6.31439,5.317381,4.652709,5.649718,5.982054,4.652709,6.979063,6.31439,1.994018,5.317381,3.6557,1.661682,5.649718,1.994018,6.31439,2.658691,1.661682,2.326354,4.985045,4.985045,6.31439,2.326354,3.6557,3.6557,5.649718,3.323363,0.997009,5.649718,2.658691,1.994018,2.326354,5.317381,4.320372,0.664673,2.991027,2.658691,1.994018,1.329345,2.658691,1.329345,2.658691,1.661682,2.991027,1.661682,2.658691,3.323363,1.329345,1.329345,2.658691,2.658691,3.6557,1.994018,1.661682,2.326354,1.329345,1.994018,2.658691,1.329345,1.329345,2.991027,0.332336,2.326354,0.997009,1.994018,1.329345,0.997009,3.323363,1.661682,2.658691,1.994018,1.329345,0.997009,1.994018,1.329345,3.323363,3.323363,1.994018,1.994018,3.6557,3.323363,0.664673,1.329345,1.329345,0.664673,4.652709,2.326354,0.997009,1.329345,0.997009,1.994018,0.997009,0.0,0.664673,3.6557,0.997009,0.997009,2.326354,1.661682,2.326354,0.664673,1.329345,1.329345,1.329345,0.332336,2.326354,0.664673,0.332336,2.326354,1.329345,1.661682,1.661682
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_014,AUSTEN_EMMA_014,original,austen,Jane Austen,emma,Emma,train,pass,,552,38,14,14.526316,13.0,9.83746,0.394737,0.026316,193.84058,59.782609,19.927536,0.0,9.057971,0.0,7.246377,36.231884,12.681159,0.0,0.483696,11.364275,0.338768,4.302536,0.106884,0.451087,12.681159,0.0,30.797101,36.231884,30.797101,38.043478,16.304348,30.797101,10.869565,10.869565,16.304348,19.927536,14.492754,19.927536,12.681159,3.623188,3.623188,14.492754,3.623188,7.246377,14.492754,12.681159,5.434783,7.246377,10.869565,12.681159,1.811594,7.246377,25.362319,3.623188,16.304348,1.811594,0.0,0.0,3.623188,1.811594,5.434783,1.811594,7.246377,3.623188,0.0,28.985507,7.246377,9.057971,0.0,0.0,0.0,0.0,5.434783,7.246377,0.0,3.623188,0.0,3.623188,5.434783,0.0,0.0,3.623188,7.246377,0.0,3.623188,13.24942,9.937065,12.255714,8.280888,8.280888,6.955946,6.293475,6.62471,3.312355,5.299768,2.98112,5.631004,7.618417,4.637297,2.98112,3.312355,6.955946,7.618417,1.656178,6.293475,1.987413,8.612123,2.649884,5.299768,3.643591,2.98112,2.318649,2.98112,3.643591,2.98112,1.656178,5.299768,1.656178,3.974826,3.643591,0.662471,2.649884,4.306062,3.643591,3.643591,2.649884,4.306062,1.324942,1.324942,2.649884,2.98112,0.662471,1.987413,4.306062,1.656178,1.987413,3.643591,0.662471,1.324942,1.987413,5.631004,0.993707,0.993707,1.987413,0.993707,0.993707,1.324942,1.987413,1.987413,3.643591,1.987413,3.312355,0.662471,1.656178,0.993707,1.324942,1.656178,2.98112,1.656178,1.324942,1.987413,1.987413,1.656178,1.987413,3.643591,1.987413,0.662471,1.987413,1.987413,1.987413,1.987413,3.312355,1.987413,1.656178,0.993707,1.987413,0.662471,3.974826,2.318649,1.987413,1.987413,3.312355,2.649884,2.318649,0.993707,2.318649,0.331236,2.318649,1.324942,2.649884,0.993707,1.656178,2.318649,1.656178,1.324942,1.987413,1.656178,0.662471,1.324942,5.299768,0.331236,2.98112,1.987413,1.324942,0.993707
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_015,AUSTEN_EMMA_015,original,austen,Jane Austen,emma,Emma,validation,pass,,597,47,10,12.702128,9,14.408796,0.617021,0.042553,222.78057,60.301508,18.425461,0.0,18.425461,5.025126,13.400335,28.475712,3.350084,5.025126,0.458961,11.214073,0.293132,4.236181,0.092127,0.460637,1.675042,0.0,20.100503,28.475712,40.201005,33.500838,23.450586,33.500838,6.700168,16.750419,8.375209,15.075377,8.375209,11.725293,18.425461,15.075377,5.025126,0.0,6.700168,11.725293,16.750419,15.075377,1.675042,8.375209,6.700168,21.775544,8.375209,3.350084,1.675042,3.350084,16.750419,1.675042,0.0,0.0,1.675042,3.350084,3.350084,10.050251,1.675042,5.025126,1.675042,3.350084,0.0,1.675042,3.350084,0.0,5.025126,3.350084,3.350084,3.350084,3.350084,0.0,1.675042,5.025126,1.675042,6.700168,5.025126,0.0,5.025126,0.0,6.700168,13.555145,9.550216,9.858287,8.009858,7.085644,7.085644,4.004929,5.853358,5.237215,9.858287,4.313001,6.161429,4.929144,8.934073,4.621072,4.004929,2.1565,4.929144,3.388786,2.1565,1.232286,1.540357,2.1565,6.469501,2.772643,2.464572,3.388786,2.772643,2.464572,2.1565,2.464572,2.464572,1.540357,1.848429,2.772643,1.848429,5.853358,4.004929,1.848429,2.1565,5.545287,4.621072,2.1565,1.848429,2.464572,1.848429,3.388786,1.232286,0.616143,3.696858,1.232286,2.1565,1.232286,3.080715,3.080715,2.772643,2.772643,3.388786,1.232286,1.848429,0.924214,2.1565,1.540357,0.924214,2.464572,2.1565,3.080715,1.848429,2.1565,2.1565,3.080715,1.232286,2.772643,0.308071,1.232286,1.848429,2.464572,2.772643,3.388786,3.388786,2.1565,2.464572,1.848429,2.1565,1.232286,1.232286,4.004929,3.696858,2.464572,1.232286,2.1565,2.1565,1.848429,3.696858,2.464572,1.232286,0.924214,2.464572,2.772643,0.924214,1.540357,2.464572,3.080715,2.464572,2.464572,1.848429,0.616143,1.848429,1.540357,2.464572,0.308071,0.924214,0.308071,1.848429,0.924214,1.848429,2.772643,3.080715,1.232286,0.616143
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_016,AUSTEN_EMMA_016,original,austen,Jane Austen,emma,Emma,validation,pass,,550,52,18,10.576923,8.5,7.661959,0.615385,0.0,254.545455,41.818182,16.363636,1.818182,30.909091,12.727273,25.454545,67.272727,7.272727,0.0,0.476364,11.171718,0.316364,4.083636,0.085455,0.481818,7.272727,0.0,20.0,67.272727,21.818182,29.090909,12.727273,29.090909,10.909091,9.090909,5.454545,25.454545,7.272727,18.181818,30.909091,14.545455,1.818182,5.454545,7.272727,12.727273,18.181818,18.181818,3.636364,7.272727,5.454545,16.363636,9.090909,1.818182,5.454545,0.0,9.090909,0.0,0.0,9.090909,7.272727,3.636364,7.272727,10.909091,1.818182,3.636364,3.636364,7.272727,1.818182,0.0,0.0,0.0,9.090909,0.0,7.272727,9.090909,5.454545,1.818182,9.090909,3.636364,0.0,9.090909,3.636364,3.636364,0.0,0.0,7.272727,10.981469,8.579272,7.892931,5.490734,5.833905,5.833905,3.088538,7.206589,3.088538,6.520247,2.402196,5.490734,4.118051,4.118051,2.059025,3.088538,4.118051,4.461222,4.118051,4.804393,2.059025,4.804393,1.372684,6.520247,5.147563,2.402196,2.059025,4.461222,3.77488,1.029513,2.059025,3.088538,2.059025,1.715854,4.461222,3.088538,4.804393,3.088538,1.715854,3.431709,4.461222,3.431709,3.088538,1.372684,1.029513,2.745367,2.402196,3.088538,1.029513,1.372684,1.029513,5.490734,3.088538,2.402196,4.118051,2.402196,3.77488,3.431709,2.059025,3.088538,3.088538,1.715854,1.715854,2.059025,2.402196,3.088538,4.804393,1.029513,3.77488,1.715854,2.745367,1.029513,2.059025,1.372684,0.343171,1.715854,4.804393,0.686342,1.715854,2.402196,1.029513,0.343171,2.059025,0.343171,1.372684,0.343171,3.088538,3.088538,1.372684,0.686342,1.029513,0.343171,0.686342,3.431709,2.402196,1.029513,1.029513,1.715854,3.77488,1.029513,2.402196,0.343171,3.431709,1.029513,1.715854,1.715854,3.088538,2.402196,1.715854,1.715854,0.686342,1.715854,1.372684,2.059025,1.372684,0.686342,2.059025,1.372684,0.686342,1.029513
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_017,AUSTEN_EMMA_017,original,austen,Jane Austen,emma,Emma,validation,pass,,556,36,6,15.444444,11.5,9.836001,0.333333,0.027778,208.633094,82.733813,19.784173,0.0,8.992806,1.798561,7.194245,28.776978,10.791367,0.0,0.5,11.789826,0.359712,4.253597,0.113309,0.458633,8.992806,0.0,14.388489,28.776978,37.769784,23.381295,30.57554,32.374101,32.374101,14.388489,7.194245,21.582734,8.992806,10.791367,35.971223,10.791367,7.194245,5.395683,0.0,3.597122,12.589928,12.589928,1.798561,5.395683,0.0,19.784173,3.597122,3.597122,10.791367,1.798561,8.992806,1.798561,7.194245,1.798561,5.395683,3.597122,1.798561,5.395683,0.0,1.798561,0.0,8.992806,0.0,3.597122,0.0,1.798561,0.0,1.798561,0.0,10.791367,5.395683,3.597122,0.0,7.194245,1.798561,3.597122,7.194245,5.395683,7.194245,1.798561,1.798561,12.896825,10.912698,9.259259,5.621693,5.621693,5.291005,4.298942,6.944444,5.291005,5.291005,5.621693,6.613757,3.637566,5.291005,4.960317,2.97619,4.62963,3.968254,5.952381,4.298942,5.952381,4.62963,1.322751,5.952381,2.314815,2.645503,2.645503,1.984127,4.62963,2.314815,2.314815,2.97619,3.637566,2.97619,4.62963,0.330688,4.960317,3.637566,1.653439,1.984127,4.62963,3.306878,1.653439,2.645503,2.314815,2.645503,2.97619,1.984127,0.330688,2.97619,3.306878,3.968254,0.330688,1.984127,2.645503,2.97619,2.314815,2.645503,3.637566,1.322751,2.314815,1.322751,1.322751,2.645503,0.0,2.645503,0.661376,0.661376,2.314815,0.992063,0.992063,0.330688,3.637566,0.992063,2.645503,0.992063,1.653439,1.322751,3.306878,2.314815,1.984127,2.97619,0.992063,0.661376,1.653439,0.992063,1.984127,2.314815,1.653439,1.322751,0.992063,2.645503,1.322751,2.645503,1.984127,0.0,1.984127,3.637566,0.330688,1.653439,0.661376,2.645503,2.645503,0.992063,3.637566,1.322751,1.653439,4.62963,1.984127,1.984127,0.661376,1.984127,0.992063,1.653439,1.984127,1.653439,0.992063,0.992063,0.661376,0.992063
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_018,AUSTEN_EMMA_018,original,austen,Jane Austen,emma,Emma,test,pass,,601,50,14,12.02,10.0,10.481393,0.52,0.02,221.297837,64.891847,9.983361,0.0,14.975042,8.319468,6.655574,43.261231,4.991681,0.0,0.445923,10.931948,0.289517,4.154742,0.094842,0.482529,4.991681,0.0,16.638935,43.261231,26.622296,21.630616,24.958403,21.630616,21.630616,23.294509,14.975042,1.663894,3.327787,9.983361,34.941764,13.311148,9.983361,1.663894,6.655574,13.311148,11.647255,24.958403,4.991681,4.991681,3.327787,23.294509,1.663894,1.663894,24.958403,4.991681,9.983361,9.983361,3.327787,1.663894,4.991681,11.647255,1.663894,3.327787,3.327787,0.0,3.327787,18.302829,1.663894,8.319468,1.663894,0.0,0.0,6.655574,3.327787,4.991681,0.0,1.663894,8.319468,3.327787,0.0,3.327787,6.655574,4.991681,1.663894,4.991681,1.663894,12.756689,7.778469,10.578718,4.667082,4.97822,4.667082,3.111388,4.97822,4.97822,5.289359,4.667082,4.667082,8.400747,4.044804,6.533914,4.355943,9.023024,3.733665,6.222775,2.48911,4.044804,7.156192,1.244555,3.733665,3.111388,0.311139,4.355943,2.177971,3.733665,4.044804,2.800249,4.044804,1.866833,3.733665,0.311139,2.48911,5.600498,1.555694,3.733665,1.866833,5.289359,6.222775,0.933416,3.111388,3.733665,3.422526,5.911637,2.177971,1.555694,1.244555,2.177971,0.622278,1.555694,3.111388,2.800249,4.355943,2.800249,4.97822,1.555694,3.422526,3.111388,0.622278,0.933416,2.177971,2.177971,2.48911,2.177971,2.800249,1.244555,1.244555,1.866833,0.622278,1.866833,1.555694,2.177971,2.177971,2.177971,2.48911,2.177971,2.800249,0.933416,2.800249,2.177971,2.177971,2.800249,1.555694,0.933416,2.800249,1.866833,0.933416,2.177971,2.800249,1.555694,5.289359,0.933416,0.622278,1.866833,1.555694,3.111388,0.311139,0.311139,0.933416,4.97822,0.933416,1.555694,1.244555,2.48911,2.800249,1.244555,1.244555,1.866833,1.866833,0.933416,2.48911,3.733665,1.244555,1.866833,2.177971,0.622278,2.177971
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_019,AUSTEN_EMMA_019,original,austen,Jane Austen,emma,Emma,test,pass,,566,27,3,20.962963,17,18.655714,0.259259,0.111111,166.077739,74.204947,12.367491,0.0,14.134276,3.533569,5.300353,10.600707,5.300353,0.0,0.496466,11.811311,0.363958,4.236749,0.111307,0.477032,5.300353,0.0,26.501767,10.600707,38.869258,30.035336,38.869258,33.568905,35.335689,19.434629,3.533569,15.90106,7.067138,15.90106,22.968198,5.300353,5.300353,12.367491,21.201413,17.667845,1.766784,7.067138,3.533569,10.600707,19.434629,8.833922,5.300353,3.533569,5.300353,3.533569,17.667845,0.0,3.533569,1.766784,7.067138,3.533569,5.300353,1.766784,1.766784,0.0,7.067138,0.0,3.533569,0.0,1.766784,0.0,0.0,1.766784,0.0,7.067138,1.766784,7.067138,1.766784,1.766784,0.0,5.300353,1.766784,3.533569,3.533569,1.766784,17.667845,11.513158,9.868421,10.526316,6.25,5.592105,5.921053,3.618421,7.236842,7.565789,7.236842,7.236842,6.578947,5.263158,6.578947,5.921053,2.302632,3.289474,8.223684,3.947368,5.263158,6.578947,3.618421,3.947368,7.236842,3.947368,2.631579,3.947368,5.592105,2.302632,0.986842,2.631579,2.302632,3.618421,1.315789,2.960526,5.921053,1.644737,3.289474,2.302632,2.960526,1.644737,3.618421,4.934211,2.960526,2.631579,2.631579,2.302632,0.986842,1.644737,2.631579,2.960526,2.631579,4.276316,1.973684,1.973684,0.986842,1.315789,1.315789,3.289474,1.973684,1.315789,1.315789,1.973684,0.986842,1.644737,1.315789,1.644737,1.315789,1.644737,0.986842,1.644737,4.605263,2.960526,1.315789,0.986842,1.644737,1.973684,1.973684,1.644737,3.618421,3.289474,0.986842,0.986842,2.631579,1.644737,0.986842,2.302632,1.644737,0.657895,0.328947,1.315789,0.986842,2.960526,2.302632,1.315789,3.618421,2.960526,2.631579,2.631579,1.644737,1.644737,0.657895,1.315789,1.644737,2.631579,2.302632,1.315789,1.973684,0.986842,1.315789,0.657895,1.644737,1.315789,2.302632,0.0,1.644737,2.631579,1.644737,1.973684,1.973684
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|AUSTEN_EMMA_020,AUSTEN_EMMA_020,original,austen,Jane Austen,emma,Emma,test,pass,,552,36,6,15.333333,11.0,13.106402,0.472222,0.083333,144.927536,39.855072,10.869565,0.0,12.681159,1.811594,0.0,12.681159,12.681159,0.0,0.463768,10.896084,0.309783,4.369565,0.119565,0.469203,10.869565,1.811594,19.927536,12.681159,36.231884,21.73913,30.797101,38.043478,19.927536,18.115942,19.927536,18.115942,0.0,41.666667,0.0,10.869565,5.434783,12.681159,10.869565,28.985507,14.492754,18.115942,3.623188,7.246377,10.869565,0.0,7.246377,1.811594,18.115942,0.0,5.434783,5.434783,5.434783,3.623188,0.0,0.0,3.623188,1.811594,10.869565,3.623188,9.057971,18.115942,3.623188,5.434783,0.0,1.811594,0.0,1.811594,3.623188,5.434783,1.811594,0.0,0.0,0.0,3.623188,0.0,0.0,1.811594,10.869565,1.811594,5.434783,14.540648,10.244547,15.201586,4.62657,4.62657,4.957039,6.278916,7.270324,6.939855,6.939855,5.617978,6.939855,9.253139,6.609385,4.957039,5.287508,4.2961,4.957039,0.0,9.914078,3.635162,5.287508,1.982816,5.948447,7.270324,2.974223,3.304693,2.643754,3.635162,3.965631,1.652346,5.948447,0.991408,3.965631,3.304693,4.62657,0.660939,1.652346,5.617978,7.600793,0.330469,5.617978,4.2961,1.982816,2.643754,1.321877,1.982816,1.652346,4.2961,1.321877,1.321877,3.635162,2.643754,2.313285,2.974223,2.974223,1.652346,2.974223,2.313285,1.321877,0.0,0.660939,2.313285,3.965631,3.304693,0.991408,2.643754,0.991408,0.991408,1.321877,1.321877,2.313285,3.304693,2.313285,1.321877,3.304693,2.643754,1.982816,0.660939,1.982816,4.2961,1.321877,0.660939,2.313285,0.991408,0.991408,2.313285,0.0,2.313285,0.660939,0.660939,0.991408,1.321877,3.304693,0.991408,1.982816,2.313285,2.974223,2.313285,1.652346,1.982816,0.660939,3.635162,2.313285,2.974223,0.660939,2.313285,0.991408,0.330469,0.991408,2.313285,1.321877,0.0,1.982816,3.965631,1.982816,0.991408,0.660939,0.660939,0.660939
groq_llama_3_3_70b_free,Groq Llama 3.3 70B,groq_llama_3_3_70b_free|original|DICKENS_GREAT_EXPECTATIONS_001,DICKENS_GREAT_EXPECTATIONS_001,original,dickens,Charles Dickens,great_expectations,Great Expectations,train,pass,,578,28,13,20.642857,15.0,16.228754,0.392857,0.178571,221.453287,100.346021,1.730104,3.460208,13.84083,1.730104,3.460208,50.17301,19.031142,0.0,0.449827,10.814574,0.311419,3.816609,0.048443,0.538062,19.031142,0.0,3.460208,50.17301,44.982699,43.252595,8.650519,22.491349,19.031142,13.84083,15.570934,20.761246,1.730104,31.141869,41.522491,5.190311,5.190311,10.380623,13.84083,38.062284,6.920415,6.920415,0.0,5.190311,19.031142,3.460208,10.380623,8.650519,0.0,1.730104,5.190311,0.0,0.0,5.190311,12.110727,17.301038,10.380623,8.650519,0.0,0.0,13.84083,0.0,6.920415,0.0,0.0,0.0,0.0,1.730104,8.650519,3.460208,3.460208,3.460208,0.0,3.460208,1.730104,3.460208,0.0,1.730104,1.730104,0.0,1.730104,17.313019,12.119114,15.581717,9.00277,10.041551,9.695291,6.578947,6.578947,3.116343,7.271468,1.731302,4.847645,9.00277,7.617729,3.462604,7.617729,1.731302,6.232687,7.271468,7.617729,3.808864,3.462604,5.886427,3.808864,6.578947,3.116343,2.770083,4.155125,5.193906,4.155125,1.385042,1.731302,3.462604,3.462604,3.808864,6.578947,1.731302,3.462604,3.116343,6.232687,1.385042,1.731302,2.770083,2.423823,2.423823,3.808864,1.385042,4.155125,3.116343,2.077562,3.462604,3.808864,3.808864,2.423823,2.770083,1.731302,2.077562,1.038781,2.770083,2.423823,3.116343,2.423823,1.038781,0.0,1.038781,3.116343,3.116343,4.155125,2.077562,2.077562,1.731302,4.155125,1.731302,1.731302,1.731302,2.423823,2.423823,4.501385,0.34626,1.385042,2.770083,1.385042,3.462604,2.077562,2.770083,1.385042,2.423823,0.34626,3.462604,1.038781,1.038781,1.385042,5.886427,1.731302,2.423823,3.808864,2.077562,1.731302,1.731302,2.770083,3.116343,0.34626,2.077562,0.34626,1.731302,2.077562,2.077562,0.692521,2.423823,1.731302,0.34626,1.385042,2.423823,1.038781,0.34626,1.038781,2.423823,0.692521,1.385042,2.423823
